artist,songname,sectiontype,filename
christina aguilera,beautiful,chorus,data/Beautiful-3.json
christina aguilera,candyman,chorus,
christina aguilera,come-on-over,chorus,data/Come On Over.json
christina aguilera,come-on-over-baby,intro,data/Come On Over Baby.json
christina aguilera,come-on-over-baby,chorus,data/Come On Over Baby-2.json
christina aguilera,dirrty,verse,
christina aguilera,dirrty,chorus,
christina aguilera,fighter,chorus,
christina aguilera,genie-in-a-bottle,intro,data/Genie in a Bottle.json
christina aguilera,genie-in-a-bottle,verse,
christina aguilera,genie-in-a-bottle,chorus,data/Genie In A Bottle-3.json
christina aguilera,hurt,intro,
christina aguilera,hurt,verse,data/Hurt-2.json
christina aguilera,hurt,pre-chorus,data/Hurt-3.json
christina aguilera,hurt,chorus,data/Hurt-4.json
christina aguilera,i-turn-to-you,chorus,data/I Turn To You.json
christina aguilera,i-turn-to-you,bridge,data/I Turn To You-2.json
christina aguilera,keeps-gettin-better,chorus,
christina aguilera,the-voice-within,chorus,
christina aguilera,understand,verse,
christina aguilera,understand,pre-chorus-and-chorus,data/Understand-2.json
christina aguilera,what-a-girl-wants,verse-and-pre-chorus,
christina aguilera,what-a-girl-wants,chorus,data/What A Girl Wants-2.json
christina grimmie,with-love,verse,
christina grimmie,with-love,pre-chorus,
christina grimmie,without-him,intro,
christina grimmie,without-him,pre-chorus,data/Without Him-2.json
christina milian,call-me-beep-me-%28kim-possible-theme%29,verse,
christina milian,call-me-beep-me-%28kim-possible-theme%29,pre-chorus-and-chorus,data/Call Me Beep Me (Kim Possible Theme)-2.json
christina perri,a-thousand-years,intro,
christina perri,a-thousand-years,verse,
christina perri,a-thousand-years,pre-chorus-and-chorus,
christina perri,a-thousand-years,chorus,data/A Thousand Years-4.json
christina perri,be-mine-forever,verse-and-pre-chorus,
christina perri,jar-of-hearts,verse,data/Jar Of Hearts.json
christina perri,jar-of-hearts,pre-chorus,
christina perri,jar-of-hearts,chorus,
christina perri,jar-of-hearts,bridge,
christine fan,cant-arrive,verse,data/Can't Arrive.json
christine fan,cant-arrive,chorus,
christine fan,one-like-summer-one-like-autumn,verse,data/One Like Summer One Like Autumn.json
christine fan,one-like-summer-one-like-autumn,chorus,
christine fan,one-like-summer-one-like-autumn,bridge,
christine fan,our-anniversary,verse,
christine fan,our-anniversary,chorus,data/Our Anniversary-2.json
christine fan,set-off,verse,
christine fan,set-off,pre-chorus,
christine fan,set-off,chorus,
christine fan,the-most-important-decision,verse,
christine fan,the-most-important-decision,chorus,
christine milton,superstar,chorus,data/Superstar-7.json
christman,frosty-the-snowman,solo,
christmas,deck-the-halls,solo,
christmas,o-chirstmas-tree,solo-1,
christmas,we-wish-you-a-merry-christmas,solo,
christophe mae,belle-demoiselle,verse-and-pre-chorus,
christophe mae,belle-demoiselle,chorus,
christophe zurfluh,lady-sia---castle,intro,
christophe zurfluh,lady-sia---castle,verse,
christophe zurfluh,lady-sia---main-menu,intro,data/Lady Sia - Main Menu.json
christophe zurfluh,lady-sia---main-menu,verse,
christophe zurfluh,lady-sia---the-air-kingdom,verse,
christophe zurfluh,lady-sia---the-air-kingdom,verse-and-pre-chorus,
christophe zurfluh,lady-sia---the-tsoa-airport,intro,
christopher cross,arthurs-theme-%28best-that-you-can-do%29,intro,
christopher cross,arthurs-theme-%28best-that-you-can-do%29,verse,data/Arthur's Theme (Best That You Can Do)-2.json
christopher cross,arthurs-theme-%28best-that-you-can-do%29,chorus,
christopher cross,arthurs-theme-%28best-that-you-can-do%29,instrumental,
christopher cross,sailing,verse,
christopher cross,sailing,chorus,
christopher larkin,city-of-tears,intro,
christopher larkin,city-of-tears,verse,
christopher larkin,greenpath---hollow-knight,intro,
christopher larkin,greenpath---hollow-knight,verse,data/Greenpath - Hollow Knight-2.json
christopher larkin,greenpath---hollow-knight,pre-chorus,data/Greenpath - Hollow Knight-3.json
christopher larkin,greenpath---hollow-knight,chorus,data/Greenpath - Hollow Knight-4.json
christopher larkin,lace,intro,
christopher larkin,lace,intro-and-verse,
christopher larkin,lace,verse,data/Lace-3.json
christopher larkin,lace,chorus,
christopher larkin,lace,chorus-lead-out,
christopher larkin,mantis-lords,intro,
christopher larkin,mantis-lords,verse,data/Mantis Lords-2.json
christopher larkin,queens-gardens,verse,
christopher max,soul-glo,chorus,
christopher reid,real-time-with-bill-maher-theme-song,intro-and-verse,
christopher reid,real-time-with-bill-maher-theme-song,bridge,data/Real Time With Bill Maher Theme Song-2.json
christopher s,miss-you-tomorrow,intro,
christopher tin,baba-yetu,chorus,
christopher tin,baba-yetu,chorus-lead-out,
christopher tin,baba-yetu,bridge,
christopher tin,baba-yetu,instrumental,data/Baba Yetu-4.json
christopher tin,mado-kara-mieru,verse,
christopher tin,mado-kara-mieru,chorus,data/Mado Kara Mieru-2.json
christopher tin,mado-kara-mieru,chorus-lead-out,
christopher tin,sogno-di-volare,chorus,
christy carlson romano,we-went-to-the-moon-in-1969,verse,
chromance,wrap-me-in-plastic,chorus,data/Wrap Me In Plastic.json
chrome sparks,marijuana,pre-chorus,
chromeo,fancy-footwork,chorus,data/Fancy Footwork.json
chromeo,jealous-%28i-aint-with-it%29,chorus,
chromeo,old-45s,verse,
chubby checker,lets-twist-again,verse,
chubby checker,lets-twist-again,chorus,data/Let's Twist Again-2.json
chubby checker,the-twist,chorus,
chuck berry,johnny-b-goode,verse,data/Johnny B Goode.json
chuck berry,johnny-b-goode,chorus,
chuck berry,maybellene,chorus,data/Maybellene.json
chuck berry,my-ding-a-ling,verse,
chuck lorre,teenage-mutant-ninja-turtles-theme,intro,data/Teenage Mutant Ninja Turtles Theme.json
chuck lorre,teenage-mutant-ninja-turtles-theme,verse,
chuck salamone,thems-fighting-words,intro-and-verse,
chujeon station,shinbundang-line-song-%28high-key%29,intro,
chumbawamba,amnesia,intro,
chumbawamba,buy-nothing-day,verse,
chumbawamba,buy-nothing-day,chorus,data/Buy Nothing Day-2.json
chumbawamba,hammer-stirrup-and-anvil,intro,
chumbawamba,hammer-stirrup-and-anvil,verse,data/Hammer Stirrup and Anvil-2.json
chumbawamba,hammer-stirrup-and-anvil,instrumental,
chumbawamba,tubthumping,intro-and-verse,
chumbawamba,tubthumping,chorus,
chumbawamba,tubthumping,bridge,data/Tubthumping-3.json
chumbawamba,you-dont-exist,pre-chorus,
chumbawamba,you-dont-exist,chorus,data/You Don't Exist-2.json
chung ha,roller-coaster,chorus,
churchill,change,intro,data/Change-2.json
churchill,change,chorus,data/Change-3.json
churchill,change,instrumental,data/Change-4.json
churchill,change,outro,data/Change-5.json
chvrches,clearest-blue,verse,
chvrches,clearest-blue,chorus,
chvrches,dead-air,pre-chorus-and-chorus,
chvrches,dead-air,chorus,data/Dead Air-2.json
chvrches,death-stranding,verse,
chvrches,death-stranding,chorus,
chvrches,death-stranding,instrumental,
chvrches,deliverance,verse,data/Deliverance.json
chvrches,deliverance,pre-chorus,
chvrches,deliverance,chorus,
chvrches,deliverance,bridge,
chvrches,forever,verse,
chvrches,forever,pre-chorus,
chvrches,forever,chorus,data/Forever-6.json
chvrches,forever,bridge,
chvrches,get-out,verse,data/Get Out.json
chvrches,get-out,pre-chorus,data/Get Out-2.json
chvrches,get-out,chorus,data/Get Out-3.json
chvrches,get-out,chorus-lead-out,data/Get Out-4.json
chvrches,graffiti,verse,
chvrches,graffiti,pre-chorus,data/Graffiti-2.json
chvrches,graffiti,chorus,data/Graffiti-3.json
chvrches,graffiti,chorus-lead-out,data/Graffiti-4.json
chvrches,graffiti,bridge,data/Graffiti-5.json
chvrches,graves,verse,
chvrches,graves,pre-chorus,data/Graves-2.json
chvrches,graves,chorus,
chvrches,graves,bridge,data/Graves-4.json
chvrches,gun,verse,
chvrches,gun,pre-chorus,data/Gun-2.json
chvrches,gun,chorus,data/Gun-3.json
chvrches,heaven-hell,verse,
chvrches,heaven-hell,pre-chorus,
chvrches,heaven-hell,chorus,data/Heaven-Hell-3.json
chvrches,how-not-to-drown,verse,
chvrches,how-not-to-drown,chorus,data/How Not To Drown-2.json
chvrches,leave-a-trace,verse,
chvrches,leave-a-trace,pre-chorus,data/Leave a Trace-2.json
chvrches,leave-a-trace,chorus,
chvrches,lies,chorus,data/Lies.json
chvrches,miracle,verse,data/Miracle-2.json
chvrches,miracle,pre-chorus,data/Miracle-3.json
chvrches,miracle,chorus,data/Miracle-4.json
chvrches,my-enemy,verse,
chvrches,my-enemy,chorus,data/My Enemy-2.json
chvrches,my-enemy,chorus-lead-out,
chvrches,never-ending-circles,verse,data/Never Ending Circles.json
chvrches,never-ending-circles,chorus,
chvrches,never-say-die,verse,data/Never Say Die.json
chvrches,never-say-die,pre-chorus,data/Never Say Die-2.json
chvrches,never-say-die,chorus,data/Never Say Die-3.json
chvrches,the-mother-we-share,verse,
chvrches,the-mother-we-share,chorus,data/The Mother We Share-2.json
chvrches,warning-call,verse,
chvrches,warning-call,chorus,
chvrches,wonderland,verse,data/Wonderland-2.json
chvrches,wonderland,pre-chorus,data/Wonderland-3.json
chvrches,wonderland,chorus,data/Wonderland-4.json
ciara,body-party,verse,
ciara,dance-like-were-making-love,chorus,
ciara,goodies,verse,data/Goodies.json
ciara,goodies,pre-chorus-and-chorus,
ciara,i-bet,chorus,
ciara,i-bet,bridge,
ciara,like-a-boy,pre-chorus,data/Like a Boy.json
ciara,like-a-boy,chorus,
ciara,like-a-surgeon,chorus,data/Like A Surgeon.json
ciara,love-sex-magic,bridge,
ciara,oh,intro,data/Oh.json
ciara,oh,chorus,
ciara,promise,verse,data/Promise-2.json
ciara,promise,pre-chorus,data/Promise-3.json
ciara,promise,chorus,data/Promise-4.json
ciara,ride,pre-chorus-and-chorus,
cicero,ensaio-sobre-ela,verse,
cicero,ensaio-sobre-ela,chorus,data/Ensaio Sobre Ela-2.json
cicero,eu-nao-tenho-um-barco-disse-a-arvore,verse,
cicero,pelo-interfone,verse,data/Pelo Interfone.json
cicero,tempo-de-pipa,verse,
cicero,tempo-de-pipa,pre-chorus,data/Tempo de Pipa-2.json
cicero,tempo-de-pipa,chorus,data/Tempo de Pipa-3.json
cicero,vagalumes-cegos,verse,
ciel,baby-dont-you-know,chorus,data/Baby Don't You Know.json
cigarettes after sex,apocalypse,intro,data/Apocalypse-3.json
cigarettes after sex,apocalypse,verse-and-pre-chorus,data/Apocalypse-4.json
cigarettes after sex,apocalypse,chorus,data/Apocalypse-5.json
cigarettes after sex,cry,verse,
cigarettes after sex,cry,chorus,data/Cry-2.json
cigarettes after sex,k,verse,
cigarettes after sex,nothings-gonna-hurt-you-baby,verse,data/Nothing's Gonna Hurt You Baby.json
cigarettes after sex,nothings-gonna-hurt-you-baby,chorus,
ciki,between,intro,data/Between.json
cinderella project,idolmaster-cinderella-girls---star,verse-and-pre-chorus,
cinderella project,idolmaster-cinderella-girls---star,chorus,data/Idolmaster Cinderella Girls - Star-2.json
cinematic orchestra,flite,instrumental,
circa waves,loves-run-out,verse,
circa waves,loves-run-out,chorus,data/Love's Run Out-2.json
circus p,different-seas,chorus,
circus p,last-of-me,intro,
circus p,last-of-me,verse,data/Last of Me-2.json
circus p,last-of-me,pre-chorus-and-chorus,data/Last of Me-3.json
cirque du soleil,brisa-do-mar-%28ovo%29,verse,
cirque du soleil,brisa-do-mar-%28ovo%29,chorus,
cirque du soleil,distorted-%28la-nouba%29,pre-chorus,
cirque du soleil,distorted-%28la-nouba%29,chorus,
cirque du soleil,distorted-%28la-nouba%29,chorus-lead-out,
cirque du soleil,distorted-%28la-nouba%29,outro,data/Distorted (La Nouba)-4.json
cirqus voltaire pinball,main-theme,chorus,data/Main Theme-4.json
citizen king,better-days---and-the-bottom-drops-out,chorus,
citizens,in-tenderness,intro,data/In Tenderness.json
citizens,made-alive,intro,
city 17,toxin,chorus,data/Toxin.json
city boy,5705,chorus,
city girl,ji-euns-sunset,instrumental,
city girls,act-up,intro,
cky,96-quite-bitter-beings,intro,data/96 Quite Bitter Beings.json
claire kuo,100-percent,verse,
claire kuo,100-percent,chorus,data/100 Percent-2.json
claire kuo,heart-wall,verse,
claire kuo,heart-wall,chorus,data/Heart Wall-2.json
claire kuo,the-next-dawn,verse,
claire kuo,the-next-dawn,chorus,data/The Next Dawn-2.json
claire kuo,the-next-dawn,bridge,
claire kuo,thinking-of-her-while-being-with-me,verse,
claire kuo,thinking-of-her-while-being-with-me,chorus,
claire kuo,thinking-of-her-while-being-with-me,bridge,data/Thinking Of Her While Being With Me-3.json
clairo,amoeba,verse,
clairo,amoeba,pre-chorus,
clairo,amoeba,chorus,data/Amoeba-3.json
clairo,bags,verse-and-pre-chorus,
clairo,bags,pre-chorus,data/Bags-2.json
clairo,bags,chorus,
clairo,bambi,verse,data/Bambi.json
clairo,bambi,chorus,
clairo,blouse,verse-and-pre-chorus,data/Blouse.json
clairo,impossible,verse,
clairo,impossible,chorus,data/Impossible-2.json
clairo,joanie,solo-1,
clairo,north,verse,data/North.json
clairo,sofia,intro,data/Sofia-2.json
clairo,sofia,verse,data/Sofia-3.json
clairo,sofia,chorus,data/Sofia-4.json
clams casino,im-god,chorus,
clams casino,illest-alive,instrumental,data/Illest Alive.json
clannad ost,roaring-tides,instrumental,
clara hill,nowhere---i-can-go---clara-hill-meets-atjazz,instrumental,data/Nowhere - I Can Go - Clara Hill Meets Atjazz.json
clarence clarity,those-who-cant-cheat,chorus,
clarian,castaway---henry-saiz-remix,chorus,data/Castaway - Henry Saiz Remix.json
claris,click,chorus,
claris,connect,intro,data/Connect.json
claris,connect,intro-and-verse,
claris,connect,verse,
claris,connect,pre-chorus,
claris,connect,chorus,
claris,hitorigoto,intro,
clarv,pixel-world,verse,data/Pixel World.json
claud,wish-you-were-gay,verse,
claud,wish-you-were-gay,chorus,data/Wish You Were Gay-4.json
claude debussy,arabesque-no-1,verse,
claude debussy,arabesque-no-1,chorus,data/Arabesque No 1-2.json
claude debussy,la-fille-aux-cheveux-de-lin,intro,
claude debussy,la-mer---ii-play-of-the-waves,chorus,data/La Mer - II Play of the Waves.json
claude debussy,nocturnes-i---nuages,intro-and-verse,
claude debussy,nocturnes-i---nuages,verse,data/Nocturnes I - Nuages-2.json
claude debussy,prelude-bk-1-no-12-minstrels,verse,
claude debussy,prelude-bk-1-no-12-minstrels,pre-chorus,
claude debussy,prelude-bk-1-no-12-minstrels,chorus,
claude debussy,prelude-to-the-afternoon-of-a-faun,intro,data/Prelude To The Afternoon Of A Faun.json
claude debussy,prelude-to-the-afternoon-of-a-faun,chorus,
claude debussy,reverie,verse,data/Reverie.json
claude debussy,reverie,pre-chorus,
claude debussy,reverie,chorus,data/Reverie-3.json
claude debussy,suite-bergamasque---iii-clair-de-lune,intro,
claude debussy,suite-bergamasque---iii-clair-de-lune,pre-chorus,
claude debussy,suite-bergamasque---iii-clair-de-lune,chorus,data/Suite Bergamasque - III 'Clair De Lune'-3.json
claude debussy,suite-bergamasque---iii-clair-de-lune,solo-1,
claude debussy,suite-bergamasque---iii-clair-de-lune,pre-outro,
claude debussy,suite-bergamasque---iv-passepied,intro-and-verse,
claude debussy,suite-bergamasque---iv-passepied,pre-chorus,data/Suite Bergamasque - IV 'Passepied'-2.json
claude debussy,violin-sonata---mvt-i,intro,
claude debussy,violin-sonata---mvt-i,verse,data/Violin Sonata - Mvt I-4.json
claude michel schonberg,work-song---les-miserables,pre-chorus,
claude ruelle,my-time-at-portia---spring,intro,
claude ruelle,my-time-at-portia---spring,chorus,data/My Time At Portia - Spring-2.json
claude werner,subsea---super-tux-kart,intro,
claude werner,subsea---super-tux-kart,chorus,data/Subsea - Super Tux Kart-2.json
claude werner,subsea---super-tux-kart,bridge,
claudia valentina,extra-agenda,pre-chorus-and-chorus,data/Extra Agenda.json
clay aiken,no-more-sad-song,verse-and-pre-chorus,
clay aiken,no-more-sad-song,chorus,
clc,distance,intro,
clean bandit,baby,verse-and-pre-chorus,data/Baby-4.json
clean bandit,extraordinary,chorus,
clean bandit,rather-be,intro,data/Rather Be-2.json
clean bandit,rather-be,verse,data/Rather Be-3.json
clean bandit,rather-be,pre-chorus,data/Rather Be-4.json
clean bandit,rather-be,chorus,data/Rather Be-5.json
clean bandit,rather-be,chorus-lead-out,data/Rather Be-6.json
clean bandit,rather-be,solo-1,data/Rather Be-7.json
clean bandit,solo-feat-demi-lovato,intro,
clean bandit,solo-feat-demi-lovato,chorus,data/Solo feat Demi Lovato-2.json
clean bandit,solo-feat-demi-lovato,bridge,
clean bandit,stronger,pre-chorus,data/Stronger-5.json
clean bandit,stronger,chorus,data/Stronger-6.json
clean bandit,stronger,bridge,data/Stronger-7.json
clean bandit,tears-ft-louisa-johnson,verse,
clean bandit,tears-ft-louisa-johnson,pre-chorus,
clean bandit,tears-ft-louisa-johnson,chorus,data/Tears ft Louisa Johnson-3.json
clean bandit,tears-ft-louisa-johnson,chorus-lead-out,
clean bandit   sean paul   anne marie,rockabye,intro,data/Rockabye.json
clean bandit   sean paul   anne marie,rockabye,verse,
clean bandit   sean paul   anne marie,rockabye,pre-chorus-and-chorus,data/Rockabye-3.json
clean bandit   sean paul   anne marie,rockabye,chorus-lead-out,
clean bandit ft zara larsson,symphony,verse,data/Symphony.json
clean bandit ft zara larsson,symphony,pre-chorus,
clean bandit ft zara larsson,symphony,chorus,data/Symphony-3.json
clean master games,massif,intro,
clear stuck,loloishere,outro,
clear vu,close-to-you---re-con-remix,verse,
clear vu,close-to-you---re-con-remix,chorus,data/Close To You - Re-Con Remix-2.json
clement chow,count-on-me-singapore,verse,
clement chow,count-on-me-singapore,verse-and-pre-chorus,data/Count On Me Singapore-2.json
clement chow,count-on-me-singapore,pre-chorus,
clement chow,count-on-me-singapore,pre-chorus-and-chorus,data/Count On Me Singapore-4.json
clement chow,count-on-me-singapore,chorus,
clement chow,count-on-me-singapore,chorus-lead-out,data/Count On Me Singapore-6.json
clementine w,between-you-and-me,verse,
clementine w,between-you-and-me,pre-chorus,data/Between You and Me-2.json
clementine w,between-you-and-me,chorus,
cleo,shygirl,verse,data/Shygirl.json
cleopatra,cleopatras-theme,intro,
cleopatra,cleopatras-theme,pre-chorus,data/Cleopatra's Theme-2.json
cleopatra,cleopatras-theme,chorus,data/Cleopatra's Theme-3.json
clint mansell,leaving-earth-,intro,
clint mansell,lux-aeterna---requiem-for-a-dream,intro,
clint mansell,the-nursery---moon-ost,verse,data/The Nursery - Moon OST.json
clint mansell,welcome-to-lunar-industries,instrumental,
clive richardson,gay-activity,verse,data/Gay Activity.json
