original_link,section,link
https://www.hooktheory.com/theorytab/view/aaliyah/rock-the-boat,verse,https://hookpad.hooktheory.com?idOfSong=bWgMawbEglX&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaliyah/rock-the-boat,chorus,https://hookpad.hooktheory.com?idOfSong=AQodqOQrmDl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaliyah/try-again,chorus,https://hookpad.hooktheory.com?idOfSong=bWgMalbzglX&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaliyah/try-again,bridge,https://hookpad.hooktheory.com?idOfSong=WeglQX-vxrY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaliyah/we-need-a-resolution,intro,https://hookpad.hooktheory.com?idOfSong=kygzlOQboKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaliyah/we-need-a-resolution,verse,https://hookpad.hooktheory.com?idOfSong=nZgWdKdwxry&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaliyah/we-need-a-resolution,chorus,https://hookpad.hooktheory.com?idOfSong=kwxAQXQQxKG&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaliyah/we-need-a-resolution,outro,https://hookpad.hooktheory.com?idOfSong=RPxeVVBzob_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaliyah/what-if,verse,https://hookpad.hooktheory.com?idOfSong=nvgyeWKrgkA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaliyah/what-if,chorus,https://hookpad.hooktheory.com?idOfSong=nZgWvVMBmry&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaliyah-rose/warriors,intro,https://hookpad.hooktheory.com?idOfSong=WeglqAGlxrY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaliyah-rose/warriors,verse,https://hookpad.hooktheory.com?idOfSong=dPoDpnJlonM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaliyah-rose/warriors,chorus,https://hookpad.hooktheory.com?idOfSong=yvgPpAkLgYq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaliyah-rose/warriors,bridge,https://hookpad.hooktheory.com?idOfSong=yvmrZGlvmOW&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aandg/lucid,chorus,https://hookpad.hooktheory.com?idOfSong=RzojwMlLmDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aandrew/a-song,intro,https://hookpad.hooktheory.com?idOfSong=JkmZvY__mqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaron/u-turn--lili-,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=AQodXkzqoDl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaron/u-turn--lili-,chorus,https://hookpad.hooktheory.com?idOfSong=Abm_dkrzgak&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaron-carter/sooner-or-later,chorus,https://hookpad.hooktheory.com?idOfSong=DpgvjwQegad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaron-cherof/relic,intro,https://hookpad.hooktheory.com?idOfSong=d_gwnMaQmGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaron-cherof/self-defense,chorus,https://hookpad.hooktheory.com?idOfSong=jDgXv_KLoKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaron-may/im-good-luv-enjoy,intro,https://hookpad.hooktheory.com?idOfSong=veoYdRXqxdn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aaron-may/let-go,intro,https://hookpad.hooktheory.com?idOfSong=ROmNpOpjxNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aarongrooves/jazzy-note-blocks,verse,https://hookpad.hooktheory.com?idOfSong=nLgaKlR_oYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/aarongrooves/note-block-battle,intro,https://hookpad.hooktheory.com?idOfSong=Rzoj_MRAmDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/ab-soul/terrorist-threats,instrumental,https://hookpad.hooktheory.com?idOfSong=zngRNElBgJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/angeleyes,intro,https://hookpad.hooktheory.com?idOfSong=veoYkQJygdn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/angeleyes,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=veoYzqLzmdn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/angeleyes,chorus,https://hookpad.hooktheory.com?idOfSong=bWgM_yZKolX&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/another-town-another-train,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=yvgPDpEYgYq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/another-town-another-train,chorus,https://hookpad.hooktheory.com?idOfSong=RzojNw-woDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/as-good-as-new,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=yvgPyZMXxYq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/as-good-as-new,chorus,https://hookpad.hooktheory.com?idOfSong=kygzV_EbgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/bang-a-boomerang,intro,https://hookpad.hooktheory.com?idOfSong=JkmZaGykoqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/bang-a-boomerang,verse,https://hookpad.hooktheory.com?idOfSong=ZwxKpkwPoed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/bang-a-boomerang,pre-chorus,https://hookpad.hooktheory.com?idOfSong=DpgvQLNRmad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/bang-a-boomerang,chorus,https://hookpad.hooktheory.com?idOfSong=yvgPlQpAgYq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/bang-a-boomerang,bridge,https://hookpad.hooktheory.com?idOfSong=ROmNpyb_xNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/chiquitita,verse,https://hookpad.hooktheory.com?idOfSong=RzojyDOjxDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/chiquitita,chorus,https://hookpad.hooktheory.com?idOfSong=ZOxVwkGyodq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/dance-%28while-the-music-still-goes-on%29,verse,https://hookpad.hooktheory.com?idOfSong=YAg-pMXwmle&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/dance-%28while-the-music-still-goes-on%29,chorus,https://hookpad.hooktheory.com?idOfSong=WeglLVpLgrY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/dancing-queen,intro,https://hookpad.hooktheory.com?idOfSong=RPxeEeyNxb_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/dancing-queen,verse,https://hookpad.hooktheory.com?idOfSong=ZwxKwZrZxed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/dancing-queen,chorus,https://hookpad.hooktheory.com?idOfSong=AaoGba_BxeQ&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/does-your-mother-know,verse,https://hookpad.hooktheory.com?idOfSong=nvgyE-nrgkA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/does-your-mother-know,pre-chorus,https://hookpad.hooktheory.com?idOfSong=Dpgvr-Pegad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/does-your-mother-know,chorus,https://hookpad.hooktheory.com?idOfSong=ROmNdrq_xNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/dont-shut-me-down,verse,https://hookpad.hooktheory.com?idOfSong=kwxAzlzroKG&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/dont-shut-me-down,chorus,https://hookpad.hooktheory.com?idOfSong=nZgWZLA_mry&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/fernando,verse,https://hookpad.hooktheory.com?idOfSong=nZgWEyNEory&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/fernando,chorus,https://hookpad.hooktheory.com?idOfSong=_NgbVJrrgQA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/gimme-gimme-gimme-a-man-after-midnight,intro,https://hookpad.hooktheory.com?idOfSong=RzojWXvNmDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/gimme-gimme-gimme-a-man-after-midnight,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=Weglq-OLxrY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/gimme-gimme-gimme-a-man-after-midnight,verse,https://hookpad.hooktheory.com?idOfSong=ZwxKwZDbxed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/gimme-gimme-gimme-a-man-after-midnight,chorus,https://hookpad.hooktheory.com?idOfSong=JNgqAwOWgrz&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/happy-new-year,verse,https://hookpad.hooktheory.com?idOfSong=kygzzBjrgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/happy-new-year,chorus,https://hookpad.hooktheory.com?idOfSong=JkmZDrOaxqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/hasta-manana,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=ZwxK_jnwxed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/hasta-manana,chorus,https://hookpad.hooktheory.com?idOfSong=ZOxVwkzModq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/head-over-heels,verse,https://hookpad.hooktheory.com?idOfSong=jDgXblw_oKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/head-over-heels,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=QLgnnrwvg-V&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/i-do-i-do-i-do-i-do-i-do,intro,https://hookpad.hooktheory.com?idOfSong=ZwxKlzdPoed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/i-do-i-do-i-do-i-do-i-do,verse,https://hookpad.hooktheory.com?idOfSong=YAg-wBlVole&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/i-do-i-do-i-do-i-do-i-do,bridge,https://hookpad.hooktheory.com?idOfSong=DpgvzZrBgad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/im-a-marionette,verse,https://hookpad.hooktheory.com?idOfSong=KexEjkOwo_B&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/im-a-marionette,chorus,https://hookpad.hooktheory.com?idOfSong=nLgadEAzmYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/ive-been-waiting-for-you,verse,https://hookpad.hooktheory.com?idOfSong=eWxL_Nn-gaK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/ive-been-waiting-for-you,chorus,https://hookpad.hooktheory.com?idOfSong=nLgajD_lxYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/just-a-notion,intro,https://hookpad.hooktheory.com?idOfSong=_NgbDXbOoQA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/just-a-notion,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=KexEJAqvo_B&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/just-a-notion,chorus,https://hookpad.hooktheory.com?idOfSong=nJmBejrEoAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/knowing-me-knowing-you,intro,https://hookpad.hooktheory.com?idOfSong=AaoGBAlzxeQ&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/knowing-me-knowing-you,verse,https://hookpad.hooktheory.com?idOfSong=ZbgORzDbmnY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/knowing-me-knowing-you,chorus,https://hookpad.hooktheory.com?idOfSong=nZgWvnjzmry&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/knowing-me-knowing-you,outro,https://hookpad.hooktheory.com?idOfSong=dPoDjkWAgnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/lay-all-your-love-on-me,pre-chorus,https://hookpad.hooktheory.com?idOfSong=YAg-wdKKole&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/lay-all-your-love-on-me,chorus,https://hookpad.hooktheory.com?idOfSong=KexEldJLg_B&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/like-an-angel-passing-through-my-room,verse,https://hookpad.hooktheory.com?idOfSong=eWxL_N-RgaK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/like-an-angel-passing-through-my-room,outro,https://hookpad.hooktheory.com?idOfSong=yvgPyROLxYq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/mamma-mia,intro,https://hookpad.hooktheory.com?idOfSong=veoYlGVzxdn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/mamma-mia,verse,https://hookpad.hooktheory.com?idOfSong=zngRdNYaoJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/mamma-mia,pre-chorus,https://hookpad.hooktheory.com?idOfSong=nJmBNEL_mAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/mamma-mia,chorus,https://hookpad.hooktheory.com?idOfSong=VMgJwaGAxqK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/mamma-mia,chorus-lead-out,https://hookpad.hooktheory.com?idOfSong=kygzwOYLxKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/mamma-mia,pre-outro,https://hookpad.hooktheory.com?idOfSong=WeglkQEAmrY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/money-money-money,intro,https://hookpad.hooktheory.com?idOfSong=Abm_eWDQxak&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/money-money-money,verse,https://hookpad.hooktheory.com?idOfSong=kygzNPObgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/money-money-money,pre-chorus,https://hookpad.hooktheory.com?idOfSong=JkmZyORboqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/money-money-money,chorus,https://hookpad.hooktheory.com?idOfSong=lamkRzdVoDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/money-money-money,chorus-lead-out,https://hookpad.hooktheory.com?idOfSong=ANmpa_G-gyM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/on-and-on-and-on,verse,https://hookpad.hooktheory.com?idOfSong=KexE_JnYm_B&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/on-and-on-and-on,chorus,https://hookpad.hooktheory.com?idOfSong=JkmZZeJbmqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/one-of-us,verse,https://hookpad.hooktheory.com?idOfSong=VMgJveRkgqK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/one-of-us,chorus,https://hookpad.hooktheory.com?idOfSong=VMgJqrXEmqK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/our-last-summer,verse,https://hookpad.hooktheory.com?idOfSong=yvgPQGBAxYq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/our-last-summer,chorus,https://hookpad.hooktheory.com?idOfSong=kygzYeZzmKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/our-last-summer,solo,https://hookpad.hooktheory.com?idOfSong=kygzYeDbmKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/ring-ring,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=ZOxVwk-Nodq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/ring-ring,chorus,https://hookpad.hooktheory.com?idOfSong=kygzzzlbgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/slipping-through-my-fingers,verse,https://hookpad.hooktheory.com?idOfSong=VMgJdaPyoqK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/slipping-through-my-fingers,pre-chorus,https://hookpad.hooktheory.com?idOfSong=_NgbLXMDoQA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/slipping-through-my-fingers,chorus,https://hookpad.hooktheory.com?idOfSong=RzojLrJngDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/so-long,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=ROmNAdMBoNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/so-long,chorus,https://hookpad.hooktheory.com?idOfSong=ZbgO-dwaonY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/soldiers,verse,https://hookpad.hooktheory.com?idOfSong=eWxL_NwqgaK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/soldiers,chorus,https://hookpad.hooktheory.com?idOfSong=LAgQPqAEmyO&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/sos,verse,https://hookpad.hooktheory.com?idOfSong=JkmZrwq-mqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/abba/sos,pre-chorus,https://hookpad.hooktheory.com?idOfSong=DpgvEWVLmad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
